venta_id,ticketid,productoid,producto,ticketid_producto,fecha,fecha_ruta,rutaid,cantidad,preciounit,ingresos_total,pasajeros,objetivoventas
16738,1089,2,Cerveza,1089 - Cerveza,2024-01-27,2024-01-27_PMI-MAD,4,1,8.29,8.29,74,12.76
16739,1090,3,Bocadillo,1090 - Bocadillo,2024-01-27,2024-01-27_PMI-MAD,4,2,9.52,19.04,74,15.8
16740,1091,3,Bocadillo,1091 - Bocadillo,2024-01-27,2024-01-27_PMI-MAD,4,2,9.96,19.92,74,18.59
16741,1092,6,Café,1092 - Café,2024-01-27,2024-01-27_PMI-MAD,4,2,4.38,8.76,74,6.17
16742,1093,2,Cerveza,1093 - Cerveza,2024-01-27,2024-01-27_PMI-MAD,4,1,7.63,7.63,74,12.29
16743,1094,3,Bocadillo,1094 - Bocadillo,2024-01-27,2024-01-27_MAD-AGP,5,2,9.53,19.06,150,18.74
16744,1094,5,Refresco,1094 - Refresco,2024-01-27,2024-01-27_MAD-AGP,5,1,3.75,3.75,150,11.34
16745,1094,1,Agua,1094 - Agua,2024-01-27,2024-01-27_MAD-AGP,5,2,2.29,4.58,150,15.77
16746,1095,2,Cerveza,1095 - Cerveza,2024-01-27,2024-01-27_MAD-AGP,5,1,7.9,7.9,150,18.86
16747,1096,3,Bocadillo,1096 - Bocadillo,2024-01-27,2024-01-27_MAD-AGP,5,1,10.03,10.03,150,17.03
16748,1096,5,Refresco,1096 - Refresco,2024-01-27,2024-01-27_MAD-AGP,5,2,3.94,7.88,150,18.17
16749,1097,3,Bocadillo,1097 - Bocadillo,2024-01-27,2024-01-27_AGP-MAD,6,3,9.53,28.59,117,18.94
16750,1098,2,Cerveza,1098 - Cerveza,2024-01-27,2024-01-27_AGP-MAD,6,1,8.11,8.11,117,11.42
16751,1098,6,Café,1098 - Café,2024-01-27,2024-01-27_AGP-MAD,6,1,4.07,4.07,117,11.69
16752,1099,5,Refresco,1099 - Refresco,2024-01-27,2024-01-27_AGP-MAD,6,3,3.76,11.28,117,12.9
16753,1099,2,Cerveza,1099 - Cerveza,2024-01-27,2024-01-27_AGP-MAD,6,2,7.8,15.6,117,15.71
16754,1099,4,Snack,1099 - Snack,2024-01-27,2024-01-27_AGP-MAD,6,1,6.32,6.32,117,9.18
16755,1100,1,Agua,1100 - Agua,2024-01-27,2024-01-27_AGP-MAD,6,2,2.8,5.6,117,9.87
16756,1101,2,Cerveza,1101 - Cerveza,2024-01-27,2024-01-27_AGP-MAD,6,2,7.59,15.18,117,12.68
16757,1101,5,Refresco,1101 - Refresco,2024-01-27,2024-01-27_AGP-MAD,6,3,3.47,10.41,117,8.61
16758,1102,6,Café,1102 - Café,2024-01-27,2024-01-27_AGP-MAD,6,2,4.35,8.7,117,8.62
16759,1102,5,Refresco,1102 - Refresco,2024-01-27,2024-01-27_AGP-MAD,6,3,3.76,11.28,117,9.49
16760,1103,4,Snack,1103 - Snack,2024-01-27,2024-01-27_AGP-MAD,6,1,5.52,5.52,117,17.72
16762,1104,5,Refresco,1104 - Refresco,2024-01-27,2024-01-27_AGP-MAD,6,3,3.92,11.76,117,11.1
16763,1104,4,Snack,1104 - Snack,2024-01-27,2024-01-27_AGP-MAD,6,2,5.55,11.1,117,18.63
16764,1105,4,Snack,1105 - Snack,2024-01-27,2024-01-27_BCN-PMI,7,1,6.35,6.35,110,18.04
16765,1105,3,Bocadillo,1105 - Bocadillo,2024-01-27,2024-01-27_BCN-PMI,7,2,10.33,20.66,110,7.0
16766,1106,2,Cerveza,1106 - Cerveza,2024-01-27,2024-01-27_BCN-PMI,7,1,8.09,8.09,110,16.62
16767,1106,3,Bocadillo,1106 - Bocadillo,2024-01-27,2024-01-27_BCN-PMI,7,2,10.22,20.44,110,9.18
16768,1107,6,Café,1107 - Café,2024-01-27,2024-01-27_BCN-PMI,7,3,4.19,12.57,110,16.45
16769,1107,3,Bocadillo,1107 - Bocadillo,2024-01-27,2024-01-27_BCN-PMI,7,2,9.75,19.5,110,9.71
16770,1108,2,Cerveza,1108 - Cerveza,2024-01-27,2024-01-27_BCN-PMI,7,2,8.26,16.52,110,8.44
16771,1109,6,Café,1109 - Café,2024-01-27,2024-01-27_BCN-PMI,7,1,3.69,3.69,110,6.74
16772,1109,5,Refresco,1109 - Refresco,2024-01-27,2024-01-27_BCN-PMI,7,2,3.6,7.2,110,15.32
16773,1110,2,Cerveza,1110 - Cerveza,2024-01-27,2024-01-27_BCN-PMI,7,3,7.84,23.52,110,13.99
16774,1110,4,Snack,1110 - Snack,2024-01-27,2024-01-27_BCN-PMI,7,3,6.28,18.84,110,8.47
16775,1110,1,Agua,1110 - Agua,2024-01-27,2024-01-27_BCN-PMI,7,3,2.28,6.84,110,18.43
16776,1111,1,Agua,1111 - Agua,2024-01-27,2024-01-27_BCN-PMI,7,1,2.1,2.1,110,19.02
16777,1112,3,Bocadillo,1112 - Bocadillo,2024-01-27,2024-01-27_PMI-BCN,8,1,9.73,9.73,62,12.1
16778,1113,5,Refresco,1113 - Refresco,2024-01-27,2024-01-27_PMI-BCN,8,3,3.82,11.46,62,18.18
16779,1114,6,Café,1114 - Café,2024-01-27,2024-01-27_PMI-BCN,8,3,3.59,10.77,62,8.26
16780,1115,5,Refresco,1115 - Refresco,2024-01-27,2024-01-27_PMI-BCN,8,1,3.14,3.14,62,7.73
16781,1115,3,Bocadillo,1115 - Bocadillo,2024-01-27,2024-01-27_PMI-BCN,8,3,9.51,28.53,62,15.64
16782,1115,6,Café,1115 - Café,2024-01-27,2024-01-27_PMI-BCN,8,1,4.02,4.02,62,17.25
16783,1116,3,Bocadillo,1116 - Bocadillo,2024-01-27,2024-01-27_PMI-BCN,8,2,9.89,19.78,62,9.7
16784,1116,2,Cerveza,1116 - Cerveza,2024-01-27,2024-01-27_PMI-BCN,8,1,8.34,8.34,62,12.87
16785,1116,6,Café,1116 - Café,2024-01-27,2024-01-27_PMI-BCN,8,2,3.54,7.08,62,13.95
16786,1117,5,Refresco,1117 - Refresco,2024-01-27,2024-01-27_PMI-BCN,8,1,3.26,3.26,62,13.84
16787,1117,3,Bocadillo,1117 - Bocadillo,2024-01-27,2024-01-27_PMI-BCN,8,2,10.29,20.58,62,11.97
16788,1118,1,Agua,1118 - Agua,2024-01-27,2024-01-27_PMI-BCN,8,1,2.04,2.04,62,11.79
16789,1118,2,Cerveza,1118 - Cerveza,2024-01-27,2024-01-27_PMI-BCN,8,1,7.96,7.96,62,14.92
16790,1118,3,Bocadillo,1118 - Bocadillo,2024-01-27,2024-01-27_PMI-BCN,8,3,9.5,28.5,62,18.15
16791,1119,4,Snack,1119 - Snack,2024-01-27,2024-01-27_PMI-BCN,8,2,5.68,11.36,62,9.94
16827,1138,1,Agua,1138 - Agua,2024-01-28,2024-01-28_PMI-MAD,4,2,2.31,4.62,205,19.61
16810,1129,1,Agua,1129 - Agua,2024-01-28,2024-01-28_BCN-MAD,2,3,2.11,6.33,222,12.09
16811,1130,5,Refresco,1130 - Refresco,2024-01-28,2024-01-28_BCN-MAD,2,2,3.99,7.98,222,14.41
16812,1130,2,Cerveza,1130 - Cerveza,2024-01-28,2024-01-28_BCN-MAD,2,2,8.34,16.68,222,9.23
16813,1130,6,Café,1130 - Café,2024-01-28,2024-01-28_BCN-MAD,2,1,3.64,3.64,222,13.47
16814,1131,5,Refresco,1131 - Refresco,2024-01-28,2024-01-28_BCN-MAD,2,2,3.19,6.38,222,17.28
16815,1132,5,Refresco,1132 - Refresco,2024-01-28,2024-01-28_MAD-PMI,3,1,3.32,3.32,138,17.22
16816,1132,4,Snack,1132 - Snack,2024-01-28,2024-01-28_MAD-PMI,3,1,6.45,6.45,138,15.35
16817,1133,3,Bocadillo,1133 - Bocadillo,2024-01-28,2024-01-28_MAD-PMI,3,3,9.97,29.91,138,14.61
16818,1134,2,Cerveza,1134 - Cerveza,2024-01-28,2024-01-28_MAD-PMI,3,1,7.78,7.78,138,18.28
16819,1135,4,Snack,1135 - Snack,2024-01-28,2024-01-28_MAD-PMI,3,1,6.08,6.08,138,15.0
16820,1135,2,Cerveza,1135 - Cerveza,2024-01-28,2024-01-28_MAD-PMI,3,1,7.63,7.63,138,18.77
16821,1135,3,Bocadillo,1135 - Bocadillo,2024-01-28,2024-01-28_MAD-PMI,3,1,9.57,9.57,138,7.33
16822,1136,1,Agua,1136 - Agua,2024-01-28,2024-01-28_MAD-PMI,3,2,2.88,5.76,138,16.49
16823,1136,4,Snack,1136 - Snack,2024-01-28,2024-01-28_MAD-PMI,3,3,6.26,18.78,138,17.86
16824,1137,4,Snack,1137 - Snack,2024-01-28,2024-01-28_MAD-PMI,3,2,6.43,12.86,138,19.81
16825,1137,2,Cerveza,1137 - Cerveza,2024-01-28,2024-01-28_MAD-PMI,3,3,7.66,22.98,138,7.02
16826,1138,4,Snack,1138 - Snack,2024-01-28,2024-01-28_PMI-MAD,4,1,5.58,5.58,205,15.21
16828,1138,6,Café,1138 - Café,2024-01-28,2024-01-28_PMI-MAD,4,3,4.32,12.96,205,11.65
16829,1139,2,Cerveza,1139 - Cerveza,2024-01-28,2024-01-28_PMI-MAD,4,2,7.93,15.86,205,18.04
16830,1139,1,Agua,1139 - Agua,2024-01-28,2024-01-28_PMI-MAD,4,1,2.1,2.1,205,18.1
16831,1139,6,Café,1139 - Café,2024-01-28,2024-01-28_PMI-MAD,4,3,4.05,12.15,205,10.34
16832,1140,6,Café,1140 - Café,2024-01-28,2024-01-28_PMI-MAD,4,1,4.09,4.09,205,8.42
16833,1140,2,Cerveza,1140 - Cerveza,2024-01-28,2024-01-28_PMI-MAD,4,1,7.74,7.74,205,13.37
16834,1141,5,Refresco,1141 - Refresco,2024-01-28,2024-01-28_MAD-AGP,5,3,3.12,9.36,82,16.59
16835,1141,1,Agua,1141 - Agua,2024-01-28,2024-01-28_MAD-AGP,5,1,2.82,2.82,82,14.13
16836,1142,4,Snack,1142 - Snack,2024-01-28,2024-01-28_MAD-AGP,5,1,5.77,5.77,82,6.15
16837,1143,4,Snack,1143 - Snack,2024-01-28,2024-01-28_MAD-AGP,5,2,6.12,12.24,82,6.9
16838,1144,1,Agua,1144 - Agua,2024-01-28,2024-01-28_MAD-AGP,5,2,2.64,5.28,82,16.26
16839,1144,5,Refresco,1144 - Refresco,2024-01-28,2024-01-28_MAD-AGP,5,2,3.75,7.5,82,9.55
16840,1144,3,Bocadillo,1144 - Bocadillo,2024-01-28,2024-01-28_MAD-AGP,5,2,10.39,20.78,82,10.15
16841,1145,6,Café,1145 - Café,2024-01-28,2024-01-28_MAD-AGP,5,1,3.68,3.68,82,11.26
16842,1145,2,Cerveza,1145 - Cerveza,2024-01-28,2024-01-28_MAD-AGP,5,1,7.84,7.84,82,18.22
16843,1146,4,Snack,1146 - Snack,2024-01-28,2024-01-28_AGP-MAD,6,1,6.2,6.2,127,12.53
16844,1146,2,Cerveza,1146 - Cerveza,2024-01-28,2024-01-28_AGP-MAD,6,1,8.43,8.43,127,11.47
16845,1147,4,Snack,1147 - Snack,2024-01-28,2024-01-28_AGP-MAD,6,2,6.09,12.18,127,16.54
16846,1147,2,Cerveza,1147 - Cerveza,2024-01-28,2024-01-28_AGP-MAD,6,1,8.05,8.05,127,19.31
16847,1147,5,Refresco,1147 - Refresco,2024-01-28,2024-01-28_AGP-MAD,6,3,3.88,11.64,127,11.64
16848,1148,2,Cerveza,1148 - Cerveza,2024-01-28,2024-01-28_BCN-PMI,7,3,8.14,24.42,241,9.43
16849,1148,1,Agua,1148 - Agua,2024-01-28,2024-01-28_BCN-PMI,7,3,2.81,8.43,241,9.35
16850,1149,3,Bocadillo,1149 - Bocadillo,2024-01-28,2024-01-28_BCN-PMI,7,2,10.25,20.5,241,19.76
16851,1150,5,Refresco,1150 - Refresco,2024-01-28,2024-01-28_BCN-PMI,7,3,3.12,9.36,241,8.66
16852,1150,2,Cerveza,1150 - Cerveza,2024-01-28,2024-01-28_BCN-PMI,7,3,8.42,25.26,241,13.76
16853,1150,4,Snack,1150 - Snack,2024-01-28,2024-01-28_BCN-PMI,7,2,6.14,12.28,241,14.37
16854,1151,1,Agua,1151 - Agua,2024-01-28,2024-01-28_BCN-PMI,7,1,2.08,2.08,241,18.5
16855,1151,3,Bocadillo,1151 - Bocadillo,2024-01-28,2024-01-28_BCN-PMI,7,2,10.04,20.08,241,8.4
16856,1152,1,Agua,1152 - Agua,2024-01-28,2024-01-28_BCN-PMI,7,1,2.19,2.19,241,19.93
16857,1152,2,Cerveza,1152 - Cerveza,2024-01-28,2024-01-28_BCN-PMI,7,2,7.8,15.6,241,15.01
16858,1152,5,Refresco,1152 - Refresco,2024-01-28,2024-01-28_BCN-PMI,7,2,3.54,7.08,241,11.48
16859,1153,1,Agua,1153 - Agua,2024-01-28,2024-01-28_BCN-PMI,7,2,2.95,5.9,241,17.9
16860,1154,6,Café,1154 - Café,2024-01-28,2024-01-28_BCN-PMI,7,3,4.41,13.23,241,17.12
16861,1154,3,Bocadillo,1154 - Bocadillo,2024-01-28,2024-01-28_BCN-PMI,7,2,9.8,19.6,241,8.31
16862,1154,2,Cerveza,1154 - Cerveza,2024-01-28,2024-01-28_BCN-PMI,7,1,8.28,8.28,241,11.03
16863,1155,6,Café,1155 - Café,2024-01-28,2024-01-28_PMI-BCN,8,3,3.89,11.67,113,6.95
16864,1155,2,Cerveza,1155 - Cerveza,2024-01-28,2024-01-28_PMI-BCN,8,2,8.14,16.28,113,6.71
16865,1155,1,Agua,1155 - Agua,2024-01-28,2024-01-28_PMI-BCN,8,3,2.31,6.93,113,18.59
16866,1156,4,Snack,1156 - Snack,2024-01-28,2024-01-28_PMI-BCN,8,1,5.87,5.87,113,15.27
16867,1156,1,Agua,1156 - Agua,2024-01-28,2024-01-28_PMI-BCN,8,3,2.13,6.39,113,11.44
16868,1157,3,Bocadillo,1157 - Bocadillo,2024-01-28,2024-01-28_PMI-BCN,8,1,10.11,10.11,113,16.06
16869,1157,6,Café,1157 - Café,2024-01-28,2024-01-28_PMI-BCN,8,3,3.71,11.13,113,13.26
16870,1158,3,Bocadillo,1158 - Bocadillo,2024-01-28,2024-01-28_PMI-BCN,8,3,10.19,30.57,113,9.81
16871,1159,4,Snack,1159 - Snack,2024-01-28,2024-01-28_PMI-BCN,8,3,5.63,16.89,113,19.29
16872,1159,5,Refresco,1159 - Refresco,2024-01-28,2024-01-28_PMI-BCN,8,3,3.3,9.9,113,10.73
16873,1159,6,Café,1159 - Café,2024-01-28,2024-01-28_PMI-BCN,8,2,4.27,8.54,113,15.51
16874,1160,4,Snack,1160 - Snack,2024-01-28,2024-01-28_PMI-BCN,8,2,6.45,12.9,113,14.6
16875,1160,1,Agua,1160 - Agua,2024-01-28,2024-01-28_PMI-BCN,8,2,2.04,4.08,113,13.17
16876,1160,6,Café,1160 - Café,2024-01-28,2024-01-28_PMI-BCN,8,2,3.59,7.18,113,17.02
16877,1161,5,Refresco,1161 - Refresco,2024-01-28,2024-01-28_PMI-BCN,8,3,3.65,10.95,113,10.11
16878,1161,1,Agua,1161 - Agua,2024-01-28,2024-01-28_PMI-BCN,8,3,2.65,7.95,113,13.93
16879,1161,3,Bocadillo,1161 - Bocadillo,2024-01-28,2024-01-28_PMI-BCN,8,1,9.9,9.9,113,11.44
16880,1162,1,Agua,1162 - Agua,2024-01-28,2024-01-28_PMI-BCN,8,2,2.15,4.3,113,8.36
16881,1162,5,Refresco,1162 - Refresco,2024-01-28,2024-01-28_PMI-BCN,8,2,3.72,7.44,113,17.77
16792,1120,5,Refresco,1120 - Refresco,2024-01-28,2024-01-28_MAD-BCN,1,1,3.43,3.43,202,12.92
16793,1120,3,Bocadillo,1120 - Bocadillo,2024-01-28,2024-01-28_MAD-BCN,1,1,9.68,9.68,202,19.11
16794,1120,2,Cerveza,1120 - Cerveza,2024-01-28,2024-01-28_MAD-BCN,1,2,7.89,15.78,202,18.13
16795,1121,5,Refresco,1121 - Refresco,2024-01-28,2024-01-28_MAD-BCN,1,2,3.09,6.18,202,13.88
16796,1121,4,Snack,1121 - Snack,2024-01-28,2024-01-28_MAD-BCN,1,3,6.34,19.02,202,11.35
16797,1122,5,Refresco,1122 - Refresco,2024-01-28,2024-01-28_MAD-BCN,1,2,3.02,6.04,202,10.87
16798,1123,5,Refresco,1123 - Refresco,2024-01-28,2024-01-28_MAD-BCN,1,3,3.93,11.79,202,13.8
16799,1124,1,Agua,1124 - Agua,2024-01-28,2024-01-28_MAD-BCN,1,3,2.36,7.08,202,9.06
16800,1124,4,Snack,1124 - Snack,2024-01-28,2024-01-28_MAD-BCN,1,1,5.77,5.77,202,11.68
16801,1124,3,Bocadillo,1124 - Bocadillo,2024-01-28,2024-01-28_MAD-BCN,1,3,9.72,29.16,202,18.5
16802,1125,6,Café,1125 - Café,2024-01-28,2024-01-28_MAD-BCN,1,3,3.86,11.58,202,19.71
16803,1125,1,Agua,1125 - Agua,2024-01-28,2024-01-28_MAD-BCN,1,3,2.32,6.96,202,16.1
16804,1126,4,Snack,1126 - Snack,2024-01-28,2024-01-28_MAD-BCN,1,1,5.62,5.62,202,8.71
16805,1127,6,Café,1127 - Café,2024-01-28,2024-01-28_MAD-BCN,1,3,3.85,11.55,202,17.09
16806,1128,1,Agua,1128 - Agua,2024-01-28,2024-01-28_BCN-MAD,2,3,2.14,6.42,222,13.15
16807,1128,2,Cerveza,1128 - Cerveza,2024-01-28,2024-01-28_BCN-MAD,2,3,7.7,23.1,222,15.48
16808,1129,4,Snack,1129 - Snack,2024-01-28,2024-01-28_BCN-MAD,2,1,5.53,5.53,222,12.53
16809,1129,5,Refresco,1129 - Refresco,2024-01-28,2024-01-28_BCN-MAD,2,2,3.08,6.16,222,17.37
16952,1198,6,Café,1198 - Café,2024-01-29,2024-01-29_PMI-BCN,8,1,3.51,3.51,245,13.67
16951,1198,1,Agua,1198 - Agua,2024-01-29,2024-01-29_PMI-BCN,8,2,2.9,5.8,245,15.87
16950,1198,3,Bocadillo,1198 - Bocadillo,2024-01-29,2024-01-29_PMI-BCN,8,1,9.82,9.82,245,12.87
16949,1197,2,Cerveza,1197 - Cerveza,2024-01-29,2024-01-29_PMI-BCN,8,2,7.76,15.52,245,15.86
16925,1186,2,Cerveza,1186 - Cerveza,2024-01-29,2024-01-29_AGP-MAD,6,3,7.57,22.71,140,19.14
16926,1187,2,Cerveza,1187 - Cerveza,2024-01-29,2024-01-29_AGP-MAD,6,1,7.63,7.63,140,8.48
16927,1187,6,Café,1187 - Café,2024-01-29,2024-01-29_AGP-MAD,6,1,4.31,4.31,140,10.16
16928,1188,5,Refresco,1188 - Refresco,2024-01-29,2024-01-29_AGP-MAD,6,2,3.15,6.3,140,17.52
16929,1188,4,Snack,1188 - Snack,2024-01-29,2024-01-29_AGP-MAD,6,2,5.8,11.6,140,18.77
16930,1188,6,Café,1188 - Café,2024-01-29,2024-01-29_AGP-MAD,6,3,4.0,12.0,140,12.27
16931,1189,5,Refresco,1189 - Refresco,2024-01-29,2024-01-29_BCN-PMI,7,3,3.76,11.28,194,10.18
16932,1189,2,Cerveza,1189 - Cerveza,2024-01-29,2024-01-29_BCN-PMI,7,2,8.11,16.22,194,18.08
16933,1190,5,Refresco,1190 - Refresco,2024-01-29,2024-01-29_BCN-PMI,7,3,3.22,9.66,194,19.07
16934,1191,3,Bocadillo,1191 - Bocadillo,2024-01-29,2024-01-29_BCN-PMI,7,3,9.9,29.7,194,11.97
16935,1192,2,Cerveza,1192 - Cerveza,2024-01-29,2024-01-29_BCN-PMI,7,2,8.36,16.72,194,11.4
16936,1192,3,Bocadillo,1192 - Bocadillo,2024-01-29,2024-01-29_BCN-PMI,7,3,9.86,29.58,194,7.73
16937,1192,4,Snack,1192 - Snack,2024-01-29,2024-01-29_BCN-PMI,7,2,5.96,11.92,194,11.37
16938,1193,2,Cerveza,1193 - Cerveza,2024-01-29,2024-01-29_BCN-PMI,7,2,8.31,16.62,194,13.32
16939,1193,1,Agua,1193 - Agua,2024-01-29,2024-01-29_BCN-PMI,7,1,2.71,2.71,194,6.07
16940,1193,5,Refresco,1193 - Refresco,2024-01-29,2024-01-29_BCN-PMI,7,1,3.68,3.68,194,8.04
16941,1194,3,Bocadillo,1194 - Bocadillo,2024-01-29,2024-01-29_PMI-BCN,8,3,9.62,28.86,245,7.17
16942,1194,5,Refresco,1194 - Refresco,2024-01-29,2024-01-29_PMI-BCN,8,1,3.84,3.84,245,11.34
16943,1195,2,Cerveza,1195 - Cerveza,2024-01-29,2024-01-29_PMI-BCN,8,3,8.17,24.51,245,7.88
16944,1195,3,Bocadillo,1195 - Bocadillo,2024-01-29,2024-01-29_PMI-BCN,8,3,10.27,30.81,245,11.34
16945,1195,4,Snack,1195 - Snack,2024-01-29,2024-01-29_PMI-BCN,8,3,5.74,17.22,245,9.68
16946,1196,1,Agua,1196 - Agua,2024-01-29,2024-01-29_PMI-BCN,8,1,2.72,2.72,245,15.35
16947,1197,6,Café,1197 - Café,2024-01-29,2024-01-29_PMI-BCN,8,2,3.88,7.76,245,7.29
16882,1163,4,Snack,1163 - Snack,2024-01-29,2024-01-29_MAD-BCN,1,2,5.54,11.08,130,14.53
16883,1164,2,Cerveza,1164 - Cerveza,2024-01-29,2024-01-29_MAD-BCN,1,3,7.61,22.83,130,10.47
16884,1164,1,Agua,1164 - Agua,2024-01-29,2024-01-29_MAD-BCN,1,2,2.52,5.04,130,13.11
16885,1164,4,Snack,1164 - Snack,2024-01-29,2024-01-29_MAD-BCN,1,1,5.8,5.8,130,13.78
16886,1165,2,Cerveza,1165 - Cerveza,2024-01-29,2024-01-29_MAD-BCN,1,3,8.0,24.0,130,8.77
16887,1165,1,Agua,1165 - Agua,2024-01-29,2024-01-29_MAD-BCN,1,1,2.6,2.6,130,16.79
16888,1166,5,Refresco,1166 - Refresco,2024-01-29,2024-01-29_BCN-MAD,2,2,3.99,7.98,241,15.95
16889,1166,2,Cerveza,1166 - Cerveza,2024-01-29,2024-01-29_BCN-MAD,2,3,8.42,25.26,241,18.26
16890,1167,5,Refresco,1167 - Refresco,2024-01-29,2024-01-29_BCN-MAD,2,3,3.62,10.86,241,9.75
16891,1167,4,Snack,1167 - Snack,2024-01-29,2024-01-29_BCN-MAD,2,3,6.49,19.47,241,18.22
16892,1167,3,Bocadillo,1167 - Bocadillo,2024-01-29,2024-01-29_BCN-MAD,2,3,10.02,30.06,241,8.28
16893,1168,3,Bocadillo,1168 - Bocadillo,2024-01-29,2024-01-29_BCN-MAD,2,1,9.54,9.54,241,9.09
16948,1197,3,Bocadillo,1197 - Bocadillo,2024-01-29,2024-01-29_PMI-BCN,8,3,9.89,29.67,245,18.08
16894,1168,5,Refresco,1168 - Refresco,2024-01-29,2024-01-29_BCN-MAD,2,1,3.08,3.08,241,7.95
16895,1169,2,Cerveza,1169 - Cerveza,2024-01-29,2024-01-29_BCN-MAD,2,2,8.01,16.02,241,12.97
16896,1170,6,Café,1170 - Café,2024-01-29,2024-01-29_BCN-MAD,2,1,3.58,3.58,241,7.45
16897,1170,2,Cerveza,1170 - Cerveza,2024-01-29,2024-01-29_BCN-MAD,2,3,8.21,24.63,241,13.57
16898,1170,3,Bocadillo,1170 - Bocadillo,2024-01-29,2024-01-29_BCN-MAD,2,2,9.59,19.18,241,12.46
16899,1171,4,Snack,1171 - Snack,2024-01-29,2024-01-29_BCN-MAD,2,3,5.55,16.65,241,8.54
16900,1171,6,Café,1171 - Café,2024-01-29,2024-01-29_BCN-MAD,2,1,3.58,3.58,241,19.42
16901,1172,2,Cerveza,1172 - Cerveza,2024-01-29,2024-01-29_BCN-MAD,2,2,7.52,15.04,241,6.97
16902,1172,6,Café,1172 - Café,2024-01-29,2024-01-29_BCN-MAD,2,2,4.13,8.26,241,18.43
16903,1172,3,Bocadillo,1172 - Bocadillo,2024-01-29,2024-01-29_BCN-MAD,2,1,9.68,9.68,241,8.48
16904,1173,2,Cerveza,1173 - Cerveza,2024-01-29,2024-01-29_MAD-PMI,3,3,7.69,23.07,67,15.68
16905,1174,2,Cerveza,1174 - Cerveza,2024-01-29,2024-01-29_MAD-PMI,3,2,7.99,15.98,67,17.91
16906,1175,3,Bocadillo,1175 - Bocadillo,2024-01-29,2024-01-29_MAD-PMI,3,3,10.28,30.84,67,12.92
16907,1175,2,Cerveza,1175 - Cerveza,2024-01-29,2024-01-29_MAD-PMI,3,2,8.33,16.66,67,15.81
16908,1176,6,Café,1176 - Café,2024-01-29,2024-01-29_MAD-PMI,3,3,4.08,12.24,67,17.86
16909,1177,4,Snack,1177 - Snack,2024-01-29,2024-01-29_MAD-PMI,3,2,5.82,11.64,67,7.19
16910,1178,4,Snack,1178 - Snack,2024-01-29,2024-01-29_MAD-PMI,3,2,5.67,11.34,67,9.22
16911,1179,1,Agua,1179 - Agua,2024-01-29,2024-01-29_MAD-PMI,3,2,2.05,4.1,67,10.66
16912,1180,2,Cerveza,1180 - Cerveza,2024-01-29,2024-01-29_PMI-MAD,4,3,7.69,23.07,172,8.1
16913,1181,5,Refresco,1181 - Refresco,2024-01-29,2024-01-29_PMI-MAD,4,2,3.62,7.24,172,13.5
16914,1181,6,Café,1181 - Café,2024-01-29,2024-01-29_PMI-MAD,4,3,3.9,11.7,172,16.62
16915,1182,1,Agua,1182 - Agua,2024-01-29,2024-01-29_PMI-MAD,4,1,2.12,2.12,172,17.79
16916,1182,6,Café,1182 - Café,2024-01-29,2024-01-29_PMI-MAD,4,1,3.92,3.92,172,13.06
16917,1183,3,Bocadillo,1183 - Bocadillo,2024-01-29,2024-01-29_PMI-MAD,4,3,10.21,30.63,172,6.7
16918,1183,4,Snack,1183 - Snack,2024-01-29,2024-01-29_PMI-MAD,4,3,6.35,19.05,172,13.63
16919,1184,4,Snack,1184 - Snack,2024-01-29,2024-01-29_MAD-AGP,5,1,6.05,6.05,223,15.67
16920,1184,2,Cerveza,1184 - Cerveza,2024-01-29,2024-01-29_MAD-AGP,5,2,8.4,16.8,223,16.15
16921,1184,5,Refresco,1184 - Refresco,2024-01-29,2024-01-29_MAD-AGP,5,1,3.29,3.29,223,8.65
16922,1185,4,Snack,1185 - Snack,2024-01-29,2024-01-29_MAD-AGP,5,2,5.91,11.82,223,16.64
16923,1186,6,Café,1186 - Café,2024-01-29,2024-01-29_AGP-MAD,6,3,4.04,12.12,140,9.91
16924,1186,3,Bocadillo,1186 - Bocadillo,2024-01-29,2024-01-29_AGP-MAD,6,3,9.62,28.86,140,15.88
16973,1207,5,Refresco,1207 - Refresco,2024-01-30,2024-01-30_BCN-MAD,2,1,3.35,3.35,186,14.33
16953,1199,4,Snack,1199 - Snack,2024-01-30,2024-01-30_MAD-BCN,1,1,5.58,5.58,118,17.54
16954,1199,6,Café,1199 - Café,2024-01-30,2024-01-30_MAD-BCN,1,3,3.63,10.89,118,10.39
16955,1199,2,Cerveza,1199 - Cerveza,2024-01-30,2024-01-30_MAD-BCN,1,2,8.13,16.26,118,12.77
16956,1200,5,Refresco,1200 - Refresco,2024-01-30,2024-01-30_MAD-BCN,1,2,3.2,6.4,118,8.11
16957,1200,2,Cerveza,1200 - Cerveza,2024-01-30,2024-01-30_MAD-BCN,1,2,7.82,15.64,118,10.82
16958,1200,3,Bocadillo,1200 - Bocadillo,2024-01-30,2024-01-30_MAD-BCN,1,2,9.59,19.18,118,10.69
16959,1201,2,Cerveza,1201 - Cerveza,2024-01-30,2024-01-30_MAD-BCN,1,1,8.06,8.06,118,7.94
16960,1201,3,Bocadillo,1201 - Bocadillo,2024-01-30,2024-01-30_MAD-BCN,1,3,10.36,31.08,118,15.09
16961,1201,4,Snack,1201 - Snack,2024-01-30,2024-01-30_MAD-BCN,1,3,6.31,18.93,118,11.12
