TicketID,Fecha,Ruta,Fecha-Ruta,Producto,Cantidad,PrecioUnit,Pasajeros,ObjetivoVentas,DiaSemana
1061,2024-01-26,PMI-BCN,2024-01-26_PMI-BCN,Agua,1,2.8,118,1653,Friday
1062,2024-01-26,PMI-BCN,2024-01-26_PMI-BCN,Agua,1,2.53,118,1592,Friday
1062,2024-01-26,PMI-BCN,2024-01-26_PMI-BCN,Café,2,4.38,118,1364,Friday
1063,2024-01-26,PMI-BCN,2024-01-26_PMI-BCN,Refresco,2,3.66,118,971,Friday
1063,2024-01-26,PMI-BCN,2024-01-26_PMI-BCN,Cerveza,1,8.26,118,1185,Friday
1063,2024-01-26,PMI-BCN,2024-01-26_PMI-BCN,Agua,2,2.22,118,1894,Friday
1064,2024-01-26,PMI-BCN,2024-01-26_PMI-BCN,Café,2,3.65,118,1565,Friday
1064,2024-01-26,PMI-BCN,2024-01-26_PMI-BCN,Bocadillo,2,10.1,118,1657,Friday
1064,2024-01-26,PMI-BCN,2024-01-26_PMI-BCN,Snack,2,6.13,118,1396,Friday
1065,2024-01-27,MAD-BCN,2024-01-27_MAD-BCN,Snack,2,5.75,173,1083,Saturday
1065,2024-01-27,MAD-BCN,2024-01-27_MAD-BCN,Café,1,4.13,173,1736,Saturday
1065,2024-01-27,MAD-BCN,2024-01-27_MAD-BCN,Cerveza,3,8.38,173,1262,Saturday
1066,2024-01-27,MAD-BCN,2024-01-27_MAD-BCN,Cerveza,3,7.73,173,1084,Saturday
1067,2024-01-27,MAD-BCN,2024-01-27_MAD-BCN,Bocadillo,2,10.08,173,705,Saturday
1067,2024-01-27,MAD-BCN,2024-01-27_MAD-BCN,Refresco,2,3.46,173,962,Saturday
1068,2024-01-27,MAD-BCN,2024-01-27_MAD-BCN,Bocadillo,1,10.05,173,944,Saturday
1068,2024-01-27,MAD-BCN,2024-01-27_MAD-BCN,Café,1,4.41,173,728,Saturday
1068,2024-01-27,MAD-BCN,2024-01-27_MAD-BCN,Cerveza,1,8.45,173,1917,Saturday
1069,2024-01-27,MAD-BCN,2024-01-27_MAD-BCN,Agua,3,2.43,173,1015,Saturday
1069,2024-01-27,MAD-BCN,2024-01-27_MAD-BCN,Bocadillo,3,10.17,173,1100,Saturday
1070,2024-01-27,MAD-BCN,2024-01-27_MAD-BCN,Agua,1,2.35,173,1348,Saturday
1070,2024-01-27,MAD-BCN,2024-01-27_MAD-BCN,Cerveza,1,7.87,173,1058,Saturday
1071,2024-01-27,MAD-BCN,2024-01-27_MAD-BCN,Bocadillo,2,9.84,173,606,Saturday
1072,2024-01-27,MAD-BCN,2024-01-27_MAD-BCN,Café,1,3.55,173,1618,Saturday
1073,2024-01-27,BCN-MAD,2024-01-27_BCN-MAD,Bocadillo,2,9.81,180,1895,Saturday
1073,2024-01-27,BCN-MAD,2024-01-27_BCN-MAD,Agua,2,2.8,180,1648,Saturday
1073,2024-01-27,BCN-MAD,2024-01-27_BCN-MAD,Cerveza,1,7.97,180,1129,Saturday
1074,2024-01-27,BCN-MAD,2024-01-27_BCN-MAD,Bocadillo,3,10.46,180,876,Saturday
1074,2024-01-27,BCN-MAD,2024-01-27_BCN-MAD,Agua,3,2.15,180,1115,Saturday
1074,2024-01-27,BCN-MAD,2024-01-27_BCN-MAD,Cerveza,1,7.51,180,1170,Saturday
1075,2024-01-27,BCN-MAD,2024-01-27_BCN-MAD,Café,2,3.57,180,1137,Saturday
1075,2024-01-27,BCN-MAD,2024-01-27_BCN-MAD,Bocadillo,2,9.97,180,1393,Saturday
1075,2024-01-27,BCN-MAD,2024-01-27_BCN-MAD,Refresco,2,3.77,180,1711,Saturday
1076,2024-01-27,BCN-MAD,2024-01-27_BCN-MAD,Cerveza,2,8.11,180,748,Saturday
1076,2024-01-27,BCN-MAD,2024-01-27_BCN-MAD,Agua,3,2.31,180,1455,Saturday
1077,2024-01-27,BCN-MAD,2024-01-27_BCN-MAD,Refresco,2,3.91,180,801,Saturday
1077,2024-01-27,BCN-MAD,2024-01-27_BCN-MAD,Agua,1,2.46,180,1329,Saturday
1078,2024-01-27,BCN-MAD,2024-01-27_BCN-MAD,Cerveza,3,7.54,180,1905,Saturday
1079,2024-01-27,BCN-MAD,2024-01-27_BCN-MAD,Snack,1,6.28,180,1455,Saturday
1079,2024-01-27,BCN-MAD,2024-01-27_BCN-MAD,Agua,1,2.85,180,1491,Saturday
1079,2024-01-27,BCN-MAD,2024-01-27_BCN-MAD,Café,2,3.71,180,1283,Saturday
1080,2024-01-27,BCN-MAD,2024-01-27_BCN-MAD,Agua,1,2.73,180,1458,Saturday
1080,2024-01-27,BCN-MAD,2024-01-27_BCN-MAD,Café,1,3.75,180,1000,Saturday
1081,2024-01-27,MAD-PMI,2024-01-27_MAD-PMI,Cerveza,3,7.81,193,1068,Saturday
1082,2024-01-27,MAD-PMI,2024-01-27_MAD-PMI,Refresco,2,3.41,193,1259,Saturday
1082,2024-01-27,MAD-PMI,2024-01-27_MAD-PMI,Café,2,4.27,193,1627,Saturday
1083,2024-01-27,MAD-PMI,2024-01-27_MAD-PMI,Café,1,4.25,193,1864,Saturday
1084,2024-01-27,MAD-PMI,2024-01-27_MAD-PMI,Refresco,1,3.25,193,1016,Saturday
1084,2024-01-27,MAD-PMI,2024-01-27_MAD-PMI,Agua,3,2.36,193,1882,Saturday
1084,2024-01-27,MAD-PMI,2024-01-27_MAD-PMI,Cerveza,3,8.36,193,722,Saturday
1085,2024-01-27,MAD-PMI,2024-01-27_MAD-PMI,Café,2,4.49,193,1695,Saturday
1085,2024-01-27,MAD-PMI,2024-01-27_MAD-PMI,Bocadillo,2,9.76,193,633,Saturday
1085,2024-01-27,MAD-PMI,2024-01-27_MAD-PMI,Refresco,3,3.0,193,1466,Saturday
1086,2024-01-27,MAD-PMI,2024-01-27_MAD-PMI,Refresco,3,3.34,193,1782,Saturday
1086,2024-01-27,MAD-PMI,2024-01-27_MAD-PMI,Cerveza,2,8.27,193,1637,Saturday
1087,2024-01-27,PMI-MAD,2024-01-27_PMI-MAD,Snack,1,6.35,74,1626,Saturday
1087,2024-01-27,PMI-MAD,2024-01-27_PMI-MAD,Agua,2,2.45,74,1193,Saturday
1087,2024-01-27,PMI-MAD,2024-01-27_PMI-MAD,Cerveza,3,8.29,74,1377,Saturday
1088,2024-01-27,PMI-MAD,2024-01-27_PMI-MAD,Agua,2,2.59,74,1976,Saturday
1088,2024-01-27,PMI-MAD,2024-01-27_PMI-MAD,Refresco,1,3.39,74,1734,Saturday
1089,2024-01-27,PMI-MAD,2024-01-27_PMI-MAD,Agua,2,2.69,74,1635,Saturday
1089,2024-01-27,PMI-MAD,2024-01-27_PMI-MAD,Cerveza,1,8.29,74,1276,Saturday
1090,2024-01-27,PMI-MAD,2024-01-27_PMI-MAD,Bocadillo,2,9.52,74,1580,Saturday
1091,2024-01-27,PMI-MAD,2024-01-27_PMI-MAD,Bocadillo,2,9.96,74,1859,Saturday
1092,2024-01-27,PMI-MAD,2024-01-27_PMI-MAD,Café,2,4.38,74,617,Saturday
1093,2024-01-27,PMI-MAD,2024-01-27_PMI-MAD,Cerveza,1,7.63,74,1229,Saturday
1094,2024-01-27,MAD-AGP,2024-01-27_MAD-AGP,Bocadillo,2,9.53,150,1874,Saturday
1094,2024-01-27,MAD-AGP,2024-01-27_MAD-AGP,Refresco,1,3.75,150,1134,Saturday
1094,2024-01-27,MAD-AGP,2024-01-27_MAD-AGP,Agua,2,2.29,150,1577,Saturday
1095,2024-01-27,MAD-AGP,2024-01-27_MAD-AGP,Cerveza,1,7.9,150,1886,Saturday
1096,2024-01-27,MAD-AGP,2024-01-27_MAD-AGP,Bocadillo,1,10.03,150,1703,Saturday
1096,2024-01-27,MAD-AGP,2024-01-27_MAD-AGP,Refresco,2,3.94,150,1817,Saturday
1097,2024-01-27,AGP-MAD,2024-01-27_AGP-MAD,Bocadillo,3,9.53,117,1894,Saturday
1098,2024-01-27,AGP-MAD,2024-01-27_AGP-MAD,Cerveza,1,8.11,117,1142,Saturday
1098,2024-01-27,AGP-MAD,2024-01-27_AGP-MAD,Café,1,4.07,117,1169,Saturday
1099,2024-01-27,AGP-MAD,2024-01-27_AGP-MAD,Refresco,3,3.76,117,1290,Saturday
1099,2024-01-27,AGP-MAD,2024-01-27_AGP-MAD,Cerveza,2,7.8,117,1571,Saturday
1099,2024-01-27,AGP-MAD,2024-01-27_AGP-MAD,Snack,1,6.32,117,918,Saturday
1100,2024-01-27,AGP-MAD,2024-01-27_AGP-MAD,Agua,2,2.8,117,987,Saturday
1101,2024-01-27,AGP-MAD,2024-01-27_AGP-MAD,Cerveza,2,7.59,117,1268,Saturday
1101,2024-01-27,AGP-MAD,2024-01-27_AGP-MAD,Refresco,3,3.47,117,861,Saturday
1102,2024-01-27,AGP-MAD,2024-01-27_AGP-MAD,Café,2,4.35,117,862,Saturday
1102,2024-01-27,AGP-MAD,2024-01-27_AGP-MAD,Refresco,3,3.76,117,949,Saturday
1103,2024-01-27,AGP-MAD,2024-01-27_AGP-MAD,Snack,1,5.52,117,1772,Saturday
1103,2024-01-27,AGP-MAD,2024-01-27_AGP-MAD,Cerveza,3,7.54,117,1810,Saturday
1104,2024-01-27,AGP-MAD,2024-01-27_AGP-MAD,Refresco,3,3.92,117,1110,Saturday
1104,2024-01-27,AGP-MAD,2024-01-27_AGP-MAD,Snack,2,5.55,117,1863,Saturday
1105,2024-01-27,BCN-PMI,2024-01-27_BCN-PMI,Snack,1,6.35,110,1804,Saturday
1105,2024-01-27,BCN-PMI,2024-01-27_BCN-PMI,Bocadillo,2,10.33,110,700,Saturday
1106,2024-01-27,BCN-PMI,2024-01-27_BCN-PMI,Cerveza,1,8.09,110,1662,Saturday
1106,2024-01-27,BCN-PMI,2024-01-27_BCN-PMI,Bocadillo,2,10.22,110,918,Saturday
1107,2024-01-27,BCN-PMI,2024-01-27_BCN-PMI,Café,3,4.19,110,1645,Saturday
1107,2024-01-27,BCN-PMI,2024-01-27_BCN-PMI,Bocadillo,2,9.75,110,971,Saturday
1108,2024-01-27,BCN-PMI,2024-01-27_BCN-PMI,Cerveza,2,8.26,110,844,Saturday
1109,2024-01-27,BCN-PMI,2024-01-27_BCN-PMI,Café,1,3.69,110,674,Saturday
1109,2024-01-27,BCN-PMI,2024-01-27_BCN-PMI,Refresco,2,3.6,110,1532,Saturday
1110,2024-01-27,BCN-PMI,2024-01-27_BCN-PMI,Cerveza,3,7.84,110,1399,Saturday
1110,2024-01-27,BCN-PMI,2024-01-27_BCN-PMI,Snack,3,6.28,110,847,Saturday
1110,2024-01-27,BCN-PMI,2024-01-27_BCN-PMI,Agua,3,2.28,110,1843,Saturday
1111,2024-01-27,BCN-PMI,2024-01-27_BCN-PMI,Agua,1,2.1,110,1902,Saturday
1112,2024-01-27,PMI-BCN,2024-01-27_PMI-BCN,Bocadillo,1,9.73,62,1210,Saturday
1113,2024-01-27,PMI-BCN,2024-01-27_PMI-BCN,Refresco,3,3.82,62,1818,Saturday
1114,2024-01-27,PMI-BCN,2024-01-27_PMI-BCN,Café,3,3.59,62,826,Saturday
1115,2024-01-27,PMI-BCN,2024-01-27_PMI-BCN,Refresco,1,3.14,62,773,Saturday
1115,2024-01-27,PMI-BCN,2024-01-27_PMI-BCN,Bocadillo,3,9.51,62,1564,Saturday
1115,2024-01-27,PMI-BCN,2024-01-27_PMI-BCN,Café,1,4.02,62,1725,Saturday
1116,2024-01-27,PMI-BCN,2024-01-27_PMI-BCN,Bocadillo,2,9.89,62,970,Saturday
1116,2024-01-27,PMI-BCN,2024-01-27_PMI-BCN,Cerveza,1,8.34,62,1287,Saturday
1116,2024-01-27,PMI-BCN,2024-01-27_PMI-BCN,Café,2,3.54,62,1395,Saturday
1117,2024-01-27,PMI-BCN,2024-01-27_PMI-BCN,Refresco,1,3.26,62,1384,Saturday
1117,2024-01-27,PMI-BCN,2024-01-27_PMI-BCN,Bocadillo,2,10.29,62,1197,Saturday
1118,2024-01-27,PMI-BCN,2024-01-27_PMI-BCN,Agua,1,2.04,62,1179,Saturday
1118,2024-01-27,PMI-BCN,2024-01-27_PMI-BCN,Cerveza,1,7.96,62,1492,Saturday
1118,2024-01-27,PMI-BCN,2024-01-27_PMI-BCN,Bocadillo,3,9.5,62,1815,Saturday
1119,2024-01-27,PMI-BCN,2024-01-27_PMI-BCN,Snack,2,5.68,62,994,Saturday
1120,2024-01-28,MAD-BCN,2024-01-28_MAD-BCN,Refresco,1,3.43,202,1292,Sunday
1120,2024-01-28,MAD-BCN,2024-01-28_MAD-BCN,Bocadillo,1,9.68,202,1911,Sunday
1120,2024-01-28,MAD-BCN,2024-01-28_MAD-BCN,Cerveza,2,7.89,202,1813,Sunday
1121,2024-01-28,MAD-BCN,2024-01-28_MAD-BCN,Refresco,2,3.09,202,1388,Sunday
1121,2024-01-28,MAD-BCN,2024-01-28_MAD-BCN,Snack,3,6.34,202,1135,Sunday
1122,2024-01-28,MAD-BCN,2024-01-28_MAD-BCN,Refresco,2,3.02,202,1087,Sunday
1123,2024-01-28,MAD-BCN,2024-01-28_MAD-BCN,Refresco,3,3.93,202,1380,Sunday
1124,2024-01-28,MAD-BCN,2024-01-28_MAD-BCN,Agua,3,2.36,202,906,Sunday
1124,2024-01-28,MAD-BCN,2024-01-28_MAD-BCN,Snack,1,5.77,202,1168,Sunday
1124,2024-01-28,MAD-BCN,2024-01-28_MAD-BCN,Bocadillo,3,9.72,202,1850,Sunday
1125,2024-01-28,MAD-BCN,2024-01-28_MAD-BCN,Café,3,3.86,202,1971,Sunday
1125,2024-01-28,MAD-BCN,2024-01-28_MAD-BCN,Agua,3,2.32,202,1610,Sunday
1126,2024-01-28,MAD-BCN,2024-01-28_MAD-BCN,Snack,1,5.62,202,871,Sunday
1127,2024-01-28,MAD-BCN,2024-01-28_MAD-BCN,Café,3,3.85,202,1709,Sunday
1128,2024-01-28,BCN-MAD,2024-01-28_BCN-MAD,Agua,3,2.14,222,1315,Sunday
1128,2024-01-28,BCN-MAD,2024-01-28_BCN-MAD,Cerveza,3,7.7,222,1548,Sunday
1129,2024-01-28,BCN-MAD,2024-01-28_BCN-MAD,Snack,1,5.53,222,1253,Sunday
1129,2024-01-28,BCN-MAD,2024-01-28_BCN-MAD,Refresco,2,3.08,222,1737,Sunday
1129,2024-01-28,BCN-MAD,2024-01-28_BCN-MAD,Agua,3,2.11,222,1209,Sunday
1130,2024-01-28,BCN-MAD,2024-01-28_BCN-MAD,Refresco,2,3.99,222,1441,Sunday
1130,2024-01-28,BCN-MAD,2024-01-28_BCN-MAD,Cerveza,2,8.34,222,923,Sunday
1130,2024-01-28,BCN-MAD,2024-01-28_BCN-MAD,Café,1,3.64,222,1347,Sunday
1131,2024-01-28,BCN-MAD,2024-01-28_BCN-MAD,Refresco,2,3.19,222,1728,Sunday
1132,2024-01-28,MAD-PMI,2024-01-28_MAD-PMI,Refresco,1,3.32,138,1722,Sunday
1132,2024-01-28,MAD-PMI,2024-01-28_MAD-PMI,Snack,1,6.45,138,1535,Sunday
1133,2024-01-28,MAD-PMI,2024-01-28_MAD-PMI,Bocadillo,3,9.97,138,1461,Sunday
1134,2024-01-28,MAD-PMI,2024-01-28_MAD-PMI,Cerveza,1,7.78,138,1828,Sunday
1135,2024-01-28,MAD-PMI,2024-01-28_MAD-PMI,Snack,1,6.08,138,1500,Sunday
1135,2024-01-28,MAD-PMI,2024-01-28_MAD-PMI,Cerveza,1,7.63,138,1877,Sunday
1135,2024-01-28,MAD-PMI,2024-01-28_MAD-PMI,Bocadillo,1,9.57,138,733,Sunday
1136,2024-01-28,MAD-PMI,2024-01-28_MAD-PMI,Agua,2,2.88,138,1649,Sunday
1136,2024-01-28,MAD-PMI,2024-01-28_MAD-PMI,Snack,3,6.26,138,1786,Sunday
1137,2024-01-28,MAD-PMI,2024-01-28_MAD-PMI,Snack,2,6.43,138,1981,Sunday
1137,2024-01-28,MAD-PMI,2024-01-28_MAD-PMI,Cerveza,3,7.66,138,702,Sunday
1138,2024-01-28,PMI-MAD,2024-01-28_PMI-MAD,Snack,1,5.58,205,1521,Sunday
1138,2024-01-28,PMI-MAD,2024-01-28_PMI-MAD,Agua,2,2.31,205,1961,Sunday
1138,2024-01-28,PMI-MAD,2024-01-28_PMI-MAD,Café,3,4.32,205,1165,Sunday
1139,2024-01-28,PMI-MAD,2024-01-28_PMI-MAD,Cerveza,2,7.93,205,1804,Sunday
1139,2024-01-28,PMI-MAD,2024-01-28_PMI-MAD,Agua,1,2.1,205,1810,Sunday
1139,2024-01-28,PMI-MAD,2024-01-28_PMI-MAD,Café,3,4.05,205,1034,Sunday
1140,2024-01-28,PMI-MAD,2024-01-28_PMI-MAD,Café,1,4.09,205,842,Sunday
1140,2024-01-28,PMI-MAD,2024-01-28_PMI-MAD,Cerveza,1,7.74,205,1337,Sunday
1141,2024-01-28,MAD-AGP,2024-01-28_MAD-AGP,Refresco,3,3.12,82,1659,Sunday
1141,2024-01-28,MAD-AGP,2024-01-28_MAD-AGP,Agua,1,2.82,82,1413,Sunday
1142,2024-01-28,MAD-AGP,2024-01-28_MAD-AGP,Snack,1,5.77,82,615,Sunday
1143,2024-01-28,MAD-AGP,2024-01-28_MAD-AGP,Snack,2,6.12,82,690,Sunday
1144,2024-01-28,MAD-AGP,2024-01-28_MAD-AGP,Agua,2,2.64,82,1626,Sunday
1144,2024-01-28,MAD-AGP,2024-01-28_MAD-AGP,Refresco,2,3.75,82,955,Sunday
1144,2024-01-28,MAD-AGP,2024-01-28_MAD-AGP,Bocadillo,2,10.39,82,1015,Sunday
1145,2024-01-28,MAD-AGP,2024-01-28_MAD-AGP,Café,1,3.68,82,1126,Sunday
1145,2024-01-28,MAD-AGP,2024-01-28_MAD-AGP,Cerveza,1,7.84,82,1822,Sunday
1146,2024-01-28,AGP-MAD,2024-01-28_AGP-MAD,Snack,1,6.2,127,1253,Sunday
1146,2024-01-28,AGP-MAD,2024-01-28_AGP-MAD,Cerveza,1,8.43,127,1147,Sunday
1147,2024-01-28,AGP-MAD,2024-01-28_AGP-MAD,Snack,2,6.09,127,1654,Sunday
1147,2024-01-28,AGP-MAD,2024-01-28_AGP-MAD,Cerveza,1,8.05,127,1931,Sunday
1147,2024-01-28,AGP-MAD,2024-01-28_AGP-MAD,Refresco,3,3.88,127,1164,Sunday
1148,2024-01-28,BCN-PMI,2024-01-28_BCN-PMI,Cerveza,3,8.14,241,943,Sunday
1148,2024-01-28,BCN-PMI,2024-01-28_BCN-PMI,Agua,3,2.81,241,935,Sunday
1149,2024-01-28,BCN-PMI,2024-01-28_BCN-PMI,Bocadillo,2,10.25,241,1976,Sunday
1150,2024-01-28,BCN-PMI,2024-01-28_BCN-PMI,Refresco,3,3.12,241,866,Sunday
1150,2024-01-28,BCN-PMI,2024-01-28_BCN-PMI,Cerveza,3,8.42,241,1376,Sunday
1150,2024-01-28,BCN-PMI,2024-01-28_BCN-PMI,Snack,2,6.14,241,1437,Sunday
1151,2024-01-28,BCN-PMI,2024-01-28_BCN-PMI,Agua,1,2.08,241,1850,Sunday
1151,2024-01-28,BCN-PMI,2024-01-28_BCN-PMI,Bocadillo,2,10.04,241,840,Sunday
1152,2024-01-28,BCN-PMI,2024-01-28_BCN-PMI,Agua,1,2.19,241,1993,Sunday
1152,2024-01-28,BCN-PMI,2024-01-28_BCN-PMI,Cerveza,2,7.8,241,1501,Sunday
1152,2024-01-28,BCN-PMI,2024-01-28_BCN-PMI,Refresco,2,3.54,241,1148,Sunday
1153,2024-01-28,BCN-PMI,2024-01-28_BCN-PMI,Agua,2,2.95,241,1790,Sunday
1154,2024-01-28,BCN-PMI,2024-01-28_BCN-PMI,Café,3,4.41,241,1712,Sunday
1154,2024-01-28,BCN-PMI,2024-01-28_BCN-PMI,Bocadillo,2,9.8,241,831,Sunday
1154,2024-01-28,BCN-PMI,2024-01-28_BCN-PMI,Cerveza,1,8.28,241,1103,Sunday
1155,2024-01-28,PMI-BCN,2024-01-28_PMI-BCN,Café,3,3.89,113,695,Sunday
1155,2024-01-28,PMI-BCN,2024-01-28_PMI-BCN,Cerveza,2,8.14,113,671,Sunday
1155,2024-01-28,PMI-BCN,2024-01-28_PMI-BCN,Agua,3,2.31,113,1859,Sunday
1156,2024-01-28,PMI-BCN,2024-01-28_PMI-BCN,Snack,1,5.87,113,1527,Sunday
1156,2024-01-28,PMI-BCN,2024-01-28_PMI-BCN,Agua,3,2.13,113,1144,Sunday
1157,2024-01-28,PMI-BCN,2024-01-28_PMI-BCN,Bocadillo,1,10.11,113,1606,Sunday
1157,2024-01-28,PMI-BCN,2024-01-28_PMI-BCN,Café,3,3.71,113,1326,Sunday
1158,2024-01-28,PMI-BCN,2024-01-28_PMI-BCN,Bocadillo,3,10.19,113,981,Sunday
1159,2024-01-28,PMI-BCN,2024-01-28_PMI-BCN,Snack,3,5.63,113,1929,Sunday
1159,2024-01-28,PMI-BCN,2024-01-28_PMI-BCN,Refresco,3,3.3,113,1073,Sunday
1159,2024-01-28,PMI-BCN,2024-01-28_PMI-BCN,Café,2,4.27,113,1551,Sunday
1160,2024-01-28,PMI-BCN,2024-01-28_PMI-BCN,Snack,2,6.45,113,1460,Sunday
1160,2024-01-28,PMI-BCN,2024-01-28_PMI-BCN,Agua,2,2.04,113,1317,Sunday
1160,2024-01-28,PMI-BCN,2024-01-28_PMI-BCN,Café,2,3.59,113,1702,Sunday
1161,2024-01-28,PMI-BCN,2024-01-28_PMI-BCN,Refresco,3,3.65,113,1011,Sunday
1161,2024-01-28,PMI-BCN,2024-01-28_PMI-BCN,Agua,3,2.65,113,1393,Sunday
1161,2024-01-28,PMI-BCN,2024-01-28_PMI-BCN,Bocadillo,1,9.9,113,1144,Sunday
1162,2024-01-28,PMI-BCN,2024-01-28_PMI-BCN,Agua,2,2.15,113,836,Sunday
1162,2024-01-28,PMI-BCN,2024-01-28_PMI-BCN,Refresco,2,3.72,113,1777,Sunday
1163,2024-01-29,MAD-BCN,2024-01-29_MAD-BCN,Snack,2,5.54,130,1453,Monday
1164,2024-01-29,MAD-BCN,2024-01-29_MAD-BCN,Cerveza,3,7.61,130,1047,Monday
1164,2024-01-29,MAD-BCN,2024-01-29_MAD-BCN,Agua,2,2.52,130,1311,Monday
1164,2024-01-29,MAD-BCN,2024-01-29_MAD-BCN,Snack,1,5.8,130,1378,Monday
1165,2024-01-29,MAD-BCN,2024-01-29_MAD-BCN,Cerveza,3,8.0,130,877,Monday
1165,2024-01-29,MAD-BCN,2024-01-29_MAD-BCN,Agua,1,2.6,130,1679,Monday
1166,2024-01-29,BCN-MAD,2024-01-29_BCN-MAD,Refresco,2,3.99,241,1595,Monday
1166,2024-01-29,BCN-MAD,2024-01-29_BCN-MAD,Cerveza,3,8.42,241,1826,Monday
1167,2024-01-29,BCN-MAD,2024-01-29_BCN-MAD,Refresco,3,3.62,241,975,Monday
1167,2024-01-29,BCN-MAD,2024-01-29_BCN-MAD,Snack,3,6.49,241,1822,Monday
1167,2024-01-29,BCN-MAD,2024-01-29_BCN-MAD,Bocadillo,3,10.02,241,828,Monday
1168,2024-01-29,BCN-MAD,2024-01-29_BCN-MAD,Bocadillo,1,9.54,241,909,Monday
1168,2024-01-29,BCN-MAD,2024-01-29_BCN-MAD,Refresco,1,3.08,241,795,Monday
1169,2024-01-29,BCN-MAD,2024-01-29_BCN-MAD,Cerveza,2,8.01,241,1297,Monday
1170,2024-01-29,BCN-MAD,2024-01-29_BCN-MAD,Café,1,3.58,241,745,Monday
1170,2024-01-29,BCN-MAD,2024-01-29_BCN-MAD,Cerveza,3,8.21,241,1357,Monday
1170,2024-01-29,BCN-MAD,2024-01-29_BCN-MAD,Bocadillo,2,9.59,241,1246,Monday
1171,2024-01-29,BCN-MAD,2024-01-29_BCN-MAD,Snack,3,5.55,241,854,Monday
1171,2024-01-29,BCN-MAD,2024-01-29_BCN-MAD,Café,1,3.58,241,1942,Monday
1172,2024-01-29,BCN-MAD,2024-01-29_BCN-MAD,Cerveza,2,7.52,241,697,Monday
1172,2024-01-29,BCN-MAD,2024-01-29_BCN-MAD,Café,2,4.13,241,1843,Monday
1172,2024-01-29,BCN-MAD,2024-01-29_BCN-MAD,Bocadillo,1,9.68,241,848,Monday
1173,2024-01-29,MAD-PMI,2024-01-29_MAD-PMI,Cerveza,3,7.69,67,1568,Monday
1174,2024-01-29,MAD-PMI,2024-01-29_MAD-PMI,Cerveza,2,7.99,67,1791,Monday
1175,2024-01-29,MAD-PMI,2024-01-29_MAD-PMI,Bocadillo,3,10.28,67,1292,Monday
1175,2024-01-29,MAD-PMI,2024-01-29_MAD-PMI,Cerveza,2,8.33,67,1581,Monday
1176,2024-01-29,MAD-PMI,2024-01-29_MAD-PMI,Café,3,4.08,67,1786,Monday
1177,2024-01-29,MAD-PMI,2024-01-29_MAD-PMI,Snack,2,5.82,67,719,Monday
1178,2024-01-29,MAD-PMI,2024-01-29_MAD-PMI,Snack,2,5.67,67,922,Monday
1179,2024-01-29,MAD-PMI,2024-01-29_MAD-PMI,Agua,2,2.05,67,1066,Monday
1180,2024-01-29,PMI-MAD,2024-01-29_PMI-MAD,Cerveza,3,7.69,172,810,Monday
1181,2024-01-29,PMI-MAD,2024-01-29_PMI-MAD,Refresco,2,3.62,172,1350,Monday
1181,2024-01-29,PMI-MAD,2024-01-29_PMI-MAD,Café,3,3.9,172,1662,Monday
1182,2024-01-29,PMI-MAD,2024-01-29_PMI-MAD,Agua,1,2.12,172,1779,Monday
1182,2024-01-29,PMI-MAD,2024-01-29_PMI-MAD,Café,1,3.92,172,1306,Monday
1183,2024-01-29,PMI-MAD,2024-01-29_PMI-MAD,Bocadillo,3,10.21,172,670,Monday
1183,2024-01-29,PMI-MAD,2024-01-29_PMI-MAD,Snack,3,6.35,172,1363,Monday
1184,2024-01-29,MAD-AGP,2024-01-29_MAD-AGP,Snack,1,6.05,223,1567,Monday
1184,2024-01-29,MAD-AGP,2024-01-29_MAD-AGP,Cerveza,2,8.4,223,1615,Monday
1184,2024-01-29,MAD-AGP,2024-01-29_MAD-AGP,Refresco,1,3.29,223,865,Monday
1185,2024-01-29,MAD-AGP,2024-01-29_MAD-AGP,Snack,2,5.91,223,1664,Monday
1186,2024-01-29,AGP-MAD,2024-01-29_AGP-MAD,Café,3,4.04,140,991,Monday
1186,2024-01-29,AGP-MAD,2024-01-29_AGP-MAD,Bocadillo,3,9.62,140,1588,Monday
1186,2024-01-29,AGP-MAD,2024-01-29_AGP-MAD,Cerveza,3,7.57,140,1914,Monday
1187,2024-01-29,AGP-MAD,2024-01-29_AGP-MAD,Cerveza,1,7.63,140,848,Monday
1187,2024-01-29,AGP-MAD,2024-01-29_AGP-MAD,Café,1,4.31,140,1016,Monday
1188,2024-01-29,AGP-MAD,2024-01-29_AGP-MAD,Refresco,2,3.15,140,1752,Monday
1188,2024-01-29,AGP-MAD,2024-01-29_AGP-MAD,Snack,2,5.8,140,1877,Monday
1188,2024-01-29,AGP-MAD,2024-01-29_AGP-MAD,Café,3,4.0,140,1227,Monday
1189,2024-01-29,BCN-PMI,2024-01-29_BCN-PMI,Refresco,3,3.76,194,1018,Monday
1189,2024-01-29,BCN-PMI,2024-01-29_BCN-PMI,Cerveza,2,8.11,194,1808,Monday
1190,2024-01-29,BCN-PMI,2024-01-29_BCN-PMI,Refresco,3,3.22,194,1907,Monday
1191,2024-01-29,BCN-PMI,2024-01-29_BCN-PMI,Bocadillo,3,9.9,194,1197,Monday
1192,2024-01-29,BCN-PMI,2024-01-29_BCN-PMI,Cerveza,2,8.36,194,1140,Monday
1192,2024-01-29,BCN-PMI,2024-01-29_BCN-PMI,Bocadillo,3,9.86,194,773,Monday
